arli_smiles,arx_smiles,n_reactions,n_cryo,mean_yield,ref_temp_C,stability_label,n_heavy_atoms,HeavyAtomCount,Li_C_degree,Li_C_ewg_neighbors,Li_C_hybridization_sp2,Li_C_hybridization_sp3,Li_C_is_aromatic,Li_neighbor_count,MW,MolLogP,NumAliphaticRings,NumAromaticAtoms,NumAromaticRings,NumBr,NumF,NumHalogens,NumHeteroatoms,NumI,NumLi,NumN,NumO,NumRotatableBonds,TPSA,has_epoxide,has_ester,has_nitrile
[Li]c1ccccc1-c1cc(C)cs1,Cc1csc(-c2ccccc2Br)c1,1,1,77.0,-78.0,batch_moderate,13,13,3,0,1,0,1,1,180.201,2.5173200000000007,0,11,2,0,0,0,2,0,1,0,0,1,0.0,0,0,0
[Li]c1cn(S(=O)(=O)c2ccccc2)c2ccccc12,O=S(=O)(c1ccccc1)n1cc(Br)c2ccccc21,1,0,69.0,-100.0,batch_moderate,19,19,3,0,1,0,1,1,263.247,1.6720999999999997,0,15,3,0,0,0,5,0,1,1,2,2,39.07,0,0,0
[Li]c1ccccc1S(=O)(=O)N(COCCOC)c1onc(C)c1C,COCCOCN(c1onc(C)c1C)S(=O)(=O)c1ccccc1Br,1,0,70.1,-100.0,batch_moderate,24,24,3,0,1,0,1,1,346.33400000000006,0.9010399999999998,0,11,2,0,0,0,9,0,1,2,5,8,81.87,0,0,0
[Li]CCCCc1c(OC)c(OCOC)cc(OC)c1OCOC,COCOc1cc(OC)c(OCOC)c(CCCCI)c1OC,1,1,81.8,-78.0,batch_stable,23,23,2,0,0,1,0,1,320.3110000000001,2.5787000000000004,0,6,1,0,0,0,7,0,1,0,6,12,55.38000000000001,0,0,0
[Li]C(Br)=Cc1c(-c2ccc(F)cc2)nc(-c2ccccc2)nc1C(C)C,CC(C)c1nc(-c2ccccc2)nc(-c2ccc(F)cc2)c1C=C(Br)Br,1,1,49.0,-78.0,batch_moderate,26,26,3,1,1,0,0,1,403.22400000000016,5.934900000000004,0,18,3,1,1,2,5,0,1,2,0,4,25.78,0,0,0
[Li]c1ccc(CCO)cc1,OCCc1ccc(Br)cc1,1,0,30.3,0.0,batch_moderate,10,10,3,0,1,0,1,1,128.1,0.015199999999999936,0,6,1,0,0,0,2,0,1,0,1,2,20.23,0,0,0
[Li]c1ccc(Br)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc(Br)ccc1Br,1,0,51.5,-20.0,batch_moderate,11,11,3,0,1,0,1,1,207.94,1.1511,0,6,1,1,0,1,5,0,1,1,2,1,43.14,0,0,0
[Li]c1cc([N+](=O)[O-])ccc1OC,COc1ccc([N+](=O)[O-])cc1I,1,1,70.3,-78.0,batch_moderate,12,12,3,0,1,0,1,1,159.06999999999996,0.3971999999999999,0,6,1,0,0,0,5,0,1,1,3,2,52.370000000000005,0,0,0
[Li]c1ccc2cc(OC(C)(C)C)ccc2c1,CC(C)(C)Oc1ccc2cc(Br)ccc2c1,1,1,90.0,-78.0,batch_stable,16,16,3,0,1,0,1,1,206.214,2.810900000000001,0,10,2,0,0,0,2,0,1,0,1,1,9.23,0,0,0
[Li]c1ccc(OCCC)c(F)c1,CCCOc1ccc(Br)cc1F,1,1,60.9,-70.0,batch_moderate,12,12,3,0,1,0,1,1,160.117,1.4082999999999999,0,6,1,0,1,1,3,0,1,0,1,3,9.23,0,0,0
[Li]C1=C(C=O)CCCC1,O=CC1=C(Br)CCCC1,1,1,97.7,-60.0,batch_stable,9,9,3,0,1,0,0,1,116.08900000000001,1.1819,1,0,0,0,0,0,2,0,1,0,1,1,17.07,0,0,0
[Li]c1cc(S(=O)(=O)c2ccc(N)cc2)cc(N2CCCC2)n1,Nc1ccc(S(=O)(=O)c2cc(Br)nc(N3CCCC3)c2)cc1,1,0,45.6,-40.0,batch_moderate,22,22,3,1,1,0,1,1,309.3200000000001,0.8905999999999998,1,12,2,0,0,0,7,0,1,3,2,3,76.28999999999999,0,0,0
[Li]CCCCc1ccccc1,BrCCCCc1ccccc1,2,0,52.3,25.0,batch_moderate,11,11,2,0,0,1,0,1,140.15499999999997,2.5961000000000007,0,6,1,0,0,0,1,0,1,0,0,4,0.0,0,0,0
[Li]c1ccc2c(c1OC)CCCC2,COc1c(Br)ccc2c1CCCC2,1,0,12.8,0.0,batch_unstable,13,13,3,0,1,0,1,1,168.16499999999996,1.3678,1,6,1,0,0,0,2,0,1,0,1,1,9.23,0,0,0
[Li]Cc1nc2ccccc2c(OC(C)=O)c1C,CC(=O)Oc1c(C)c(CI)nc2ccccc12,1,0,45.3,-35.0,batch_moderate,17,17,2,0,0,1,0,1,221.18499999999995,2.1370199999999997,0,10,2,0,0,0,4,0,1,1,2,2,39.19,0,0,0
[Li]Cc1nc2ccc(F)cc2c(OC(C)=O)c1C,CC(=O)Oc1c(C)c(CI)nc2ccc(F)cc12,1,0,20.0,-35.0,batch_unstable,18,18,2,0,0,1,0,1,239.17499999999995,2.2761200000000006,0,10,2,0,1,1,5,0,1,1,2,2,39.19,0,0,0
[Li]c1ccc(OCc2ccc(CC)cc2)c(OC)c1,CCc1ccc(COc2ccc(Br)cc2OC)cc1,1,1,57.0,-78.0,batch_moderate,19,19,3,0,1,0,1,1,248.25099999999998,2.6304000000000007,0,12,2,0,0,0,3,0,1,0,2,5,18.46,0,0,0
[Li]c1ccc(Cl)cc1C(=O)N(CC)CC,CCN(CC)C(=O)c1cc(Cl)ccc1I,1,1,77.1,-78.0,batch_moderate,15,15,3,0,1,0,1,1,217.62499999999997,1.6158000000000001,0,6,1,0,0,1,4,0,1,1,1,3,20.310000000000002,0,0,0
[Li]c1cc(Cl)nc(Cl)c1,Clc1cc(I)cc(Cl)n1,1,1,88.0,-70.0,batch_stable,9,9,3,0,1,0,1,1,153.925,1.1822000000000001,0,6,1,0,0,2,4,0,1,1,0,0,12.89,0,0,0
[Li]c1ccnc(C)c1,Cc1cc(Br)ccn1,1,1,54.8,-70.0,batch_moderate,8,8,3,0,1,0,1,1,99.06199999999998,0.18381999999999998,0,6,1,0,0,0,2,0,1,1,0,0,12.89,0,0,0
[Li]c1ccc2c(c1)oc1ccccc12,Brc1ccc2c(c1)oc1ccccc12,1,1,23.6,-80.0,batch_unstable,14,14,3,0,1,0,1,1,174.128,2.3798000000000004,0,13,3,0,0,0,2,0,1,0,1,0,13.14,0,0,0
[Li]c1ccc2c(c1)NC(=O)C2,O=C1Cc2ccc(Br)cc2N1,2,0,45.6,-20.0,batch_moderate,11,11,3,0,1,0,1,1,139.08299999999997,-0.024999999999999967,1,6,1,0,0,0,3,0,1,1,1,0,29.1,0,0,0
[Li]c1cc(COCc2ccc(OC)cc2)cnc1F,COc1ccc(COCc2cnc(F)c(Br)c2)cc1,2,2,96.4,-78.0,batch_stable,19,19,3,0,1,0,1,1,253.20199999999997,1.7399,0,12,2,0,1,1,5,0,1,1,2,5,31.35,0,0,0
[Li]c1ccc(S(=O)(=O)N(C)C)cc1,CN(C)S(=O)(=O)c1ccc(Br)cc1,2,0,18.8,0.0,batch_unstable,13,13,3,0,1,0,1,1,191.181,-0.2693000000000001,0,6,1,0,0,0,5,0,1,1,2,2,37.38,0,0,0
[Li]CCCCCCC1(CCCCCCBr)c2cc(Br)ccc2-c2ccc(Br)cc21,BrCCCCCCC1(CCCCCCBr)c2cc(Br)ccc2-c2ccc(Br)cc21,1,1,55.0,-78.0,batch_moderate,29,29,2,0,0,1,0,1,577.1680000000001,9.360799999999998,1,12,2,3,0,3,4,0,1,0,0,12,0.0,0,0,0
[Li]c1cc2ccccc2cc1I,Ic1cc2ccccc2cc1I,1,1,39.8,-78.0,batch_moderate,12,12,3,0,1,0,1,1,260.00299999999993,2.2382,0,10,2,0,0,1,2,1,1,0,0,0,0.0,0,0,0
[Li]c1cn([Si](C(C)C)(C(C)C)C(C)C)c2nccc(Cl)c12,CC(C)[Si](C(C)C)(C(C)C)n1cc(I)c2c(Cl)ccnc21,1,0,83.1,-40.0,batch_stable,21,21,3,0,1,0,1,1,314.862,4.507100000000004,0,9,2,0,0,1,5,0,1,2,0,4,17.82,0,0,0
[Li]c1c(-c2ccc(C3(C)OCCO3)cc2)n(COCC[Si](C)(C)C)c2ncc(Br)nc12,CC1(c2ccc(-c3c(I)c4nc(Br)cnc4n3COCC[Si](C)(C)C)cc2)OCCO1,2,2,57.75,-75.0,batch_moderate,31,31,3,0,1,0,1,1,496.40700000000015,4.1864000000000035,1,15,3,1,0,1,9,0,1,3,3,7,58.400000000000006,0,0,0
[Li]c1cnc2c(cc(-c3ccc(OC)cc3)n2COCC[Si](C)(C)C)n1,COc1ccc(-c2cc3nc(Br)cnc3n2COCC[Si](C)(C)C)cc1,1,1,76.0,-75.0,batch_moderate,26,26,3,1,1,0,1,1,361.4470000000001,3.213000000000002,0,15,3,0,0,0,7,0,1,3,2,7,49.17,0,0,0
[Li]c1cnc2c(n1)c(CC)c(-c1ccc(C3(C)OCCO3)cc1)n2COCC[Si](C)(C)C,CCc1c(-c2ccc(C3(C)OCCO3)cc2)n(COCC[Si](C)(C)C)c2ncc(Br)nc12,1,1,69.9,-70.0,batch_moderate,32,32,3,1,1,0,1,1,445.5650000000003,3.9863000000000035,1,15,3,0,0,0,8,0,1,3,3,8,58.400000000000006,0,0,0
[Li]c1c(-c2ccc(C3(C)OCCO3)cc2)n(COCC[Si](C)(C)C)c2nc(C)c(Br)nc12,Cc1nc2c(nc1Br)c(I)c(-c1ccc(C3(C)OCCO3)cc1)n2COCC[Si](C)(C)C,1,0,63.5,20.0,batch_moderate,32,32,3,0,1,0,1,1,510.4340000000002,4.494820000000004,1,15,3,1,0,1,9,0,1,3,3,7,58.400000000000006,0,0,0
[Li]c1ccc(OCc2ccccc2)c(Cl)n1,Clc1nc(I)ccc1OCc1ccccc1,1,0,69.5,22.0,batch_moderate,16,16,3,1,1,0,1,1,225.604,2.1078,0,12,2,0,0,1,4,0,1,1,1,3,22.12,0,0,0
[Li]c1c(C)nn2c(C(CC)CC)cc(C)nc12,CCC(CC)c1cc(C)nc2c(I)c(C)nn12,1,1,14.0,-78.0,batch_unstable,17,17,3,0,1,0,1,1,223.24899999999997,2.04354,0,9,2,0,0,0,4,0,1,3,0,3,30.19,0,0,0
[Li]c1c(C)nn2c(CCCC)cc(C)nc12,CCCCc1cc(C)nc2c(I)c(C)nn12,1,1,14.7,-78.0,batch_unstable,16,16,3,0,1,0,1,1,209.22199999999998,1.4825399999999997,0,9,2,0,0,0,4,0,1,3,0,3,30.19,0,0,0
[Li]c1cc(C)c(C(Sc2ccc(OC)cc2)c2cc(F)ccc2F)cn1,COc1ccc(SC(c2cnc(Br)cc2C)c2cc(F)ccc2F)cc1,1,0,62.5,-40.0,batch_moderate,26,26,3,1,1,0,1,1,363.358,4.352320000000003,0,18,3,0,2,2,6,0,1,1,1,5,22.12,0,0,0
[Li]c1cc(C)c(C(Sc2ccc(OCC)cc2)c2cc(F)ccc2F)cn1,CCOc1ccc(SC(c2cnc(Br)cc2C)c2cc(F)ccc2F)cc1,1,0,75.2,-40.0,batch_moderate,27,27,3,1,1,0,1,1,377.385,4.742420000000004,0,18,3,0,2,2,6,0,1,1,1,6,22.12,0,0,0
[Li]c1cc(C)c(C(Sc2ccc(C(F)(F)F)cn2)c2cc(F)ccc2F)cn1,Cc1cc(Br)ncc1C(Sc1ccc(C(F)(F)F)cn1)c1cc(F)ccc1F,1,0,60.7,-40.0,batch_moderate,28,28,3,1,1,0,1,1,402.317,4.757520000000003,0,18,3,0,5,5,9,0,1,2,0,4,25.78,0,0,0
[Li]c1cc(C)c(C(Sc2ccc(C)cc2)c2cc(F)ccc2F)cn1,Cc1ccc(SC(c2cnc(Br)cc2C)c2cc(F)ccc2F)cc1,1,0,40.0,-40.0,batch_moderate,25,25,3,1,1,0,1,1,347.35900000000004,4.652140000000004,0,18,3,0,2,2,5,0,1,1,0,4,12.89,0,0,0
[Li]c1cc(C)c(C(Sc2ccc(Cl)c(C)c2)c2cc(F)ccc2F)cn1,Cc1cc(SC(c2cnc(Br)cc2C)c2cc(F)ccc2F)ccc1Cl,1,0,38.6,-40.0,batch_moderate,26,26,3,1,1,0,1,1,381.80400000000003,5.305540000000003,0,18,3,0,2,3,6,0,1,1,0,4,12.89,0,0,0
[Li]c1cc(C)c(C(Sc2ccc(F)c(C)c2)c2cc(F)ccc2F)cn1,Cc1cc(SC(c2cnc(Br)cc2C)c2cc(F)ccc2F)ccc1F,1,0,60.9,-40.0,batch_moderate,26,26,3,1,1,0,1,1,365.349,4.791240000000003,0,18,3,0,3,3,6,0,1,1,0,4,12.89,0,0,0
[Li]c1cc(C)c(C(Sc2cc(F)cc(F)c2)c2cc(F)ccc2F)cn1,Cc1cc(Br)ncc1C(Sc1cc(F)cc(F)c1)c1cc(F)ccc1F,1,0,65.3,-40.0,batch_moderate,26,26,3,1,1,0,1,1,369.312,4.621920000000003,0,18,3,0,4,4,7,0,1,1,0,4,12.89,0,0,0
[Li]c1cc(C)c(C(Sc2ccccc2)c2c(F)ccc(F)c2F)cn1,Cc1cc(Br)ncc1C(Sc1ccccc1)c1c(F)ccc(F)c1F,1,0,62.7,-40.0,batch_moderate,25,25,3,1,1,0,1,1,351.322,4.482820000000003,0,18,3,0,3,3,6,0,1,1,0,4,12.89,0,0,0
[Li]c1cc(C)c(C(Sc2ccc(C(F)(F)F)nc2)c2c(F)ccc(F)c2F)cn1,Cc1cc(Br)ncc1C(Sc1ccc(C(F)(F)F)nc1)c1c(F)ccc(F)c1F,1,0,59.1,-40.0,batch_moderate,29,29,3,1,1,0,1,1,420.307,4.896620000000002,0,18,3,0,6,6,10,0,1,2,0,4,25.78,0,0,0
[Li]c1cc(C)c(C(O[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)c2c(F)ccc(F)c2F)cn1,Cc1cc(Br)ncc1C(O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)c1c(F)ccc(F)c1F,1,1,70.3,-50.0,batch_moderate,36,36,3,1,1,0,1,1,497.5620000000002,5.267120000000006,0,24,4,0,3,3,7,0,1,1,1,6,22.12,0,0,0
[Li]c1sccc1CCOCOCCOC,COCCOCOCCc1ccsc1Br,1,0,75.4,0.0,batch_moderate,15,15,3,0,1,0,1,1,222.23499999999993,0.7215,0,5,1,0,0,0,5,0,1,0,3,8,27.69,0,0,0
[Li]C/C=C/CC1CCCCC1,IC/C=C/CC1CCCCC1,1,0,72.5,0.0,batch_moderate,11,11,2,0,0,1,0,1,144.18699999999998,3.099800000000002,1,0,0,0,0,0,1,0,1,0,0,3,0.0,0,0,0
[Li]c1cccc2cc3ccccc3cc12,Brc1cccc2cc3ccccc3cc12,2,0,76.0,0.0,batch_moderate,15,15,3,0,1,0,1,1,184.167,2.7868000000000013,0,14,3,0,0,0,1,0,1,0,0,0,0.0,0,0,0
[Li]c1c(C)nn2c(C(CCC)CCC)cc(C)nc12,CCCC(CCC)c1cc(C)nc2c(I)c(C)nn12,1,1,42.3,-78.0,batch_moderate,19,19,3,0,1,0,1,1,251.30299999999997,2.823740000000001,0,9,2,0,0,0,4,0,1,3,0,5,30.19,0,0,0
[Li]c1nc(N2CCOCC2)sc1-c1c(C)nn2c(C(CC)CC)cc(C)nc12,CCC(CC)c1cc(C)nc2c(-c3sc(N4CCOCC4)nc3Br)c(C)nn12,1,1,51.4,-78.0,batch_moderate,28,28,3,1,1,0,1,1,391.4700000000002,3.0036400000000016,1,14,3,0,0,0,8,0,1,5,1,5,55.55,0,0,0
[Li]c1ccc(OC)c2c1nc(-c1ccc(C(C)C)cc1)n2CCOC,COCCn1c(-c2ccc(C(C)C)cc2)nc2c(Br)ccc(OC)c21,1,1,31.8,-78.0,batch_moderate,25,25,3,0,1,0,1,1,330.35700000000014,3.275500000000002,0,15,3,0,0,0,5,0,1,2,2,6,36.28,0,0,0
[Li]c1cc(OC)c2c(c1)nc(-c1ccc(C(C)C)cc1)n2CCOC,COCCn1c(-c2ccc(C(C)C)cc2)nc2cc(Br)cc(OC)c21,1,1,11.9,-78.0,batch_unstable,25,25,3,0,1,0,1,1,330.35700000000014,3.275500000000002,0,15,3,0,0,0,5,0,1,2,2,6,36.28,0,0,0
[Li]c1ccnc(C2CC2)c1,Brc1ccnc(C2CC2)c1,2,0,41.75,-106.25,batch_moderate,10,10,3,0,1,0,1,1,125.09999999999998,0.7527999999999999,1,6,1,0,0,0,2,0,1,1,0,1,12.89,0,0,0
[Li]c1cc(OC)ccc1OCCCC,CCCCOc1ccc(OC)cc1Br,1,1,31.1,-78.0,batch_moderate,14,14,3,0,1,0,1,1,186.17999999999995,1.6679,0,6,1,0,0,0,3,0,1,0,2,5,18.46,0,0,0
[Li]c1cc(P(=O)(OCCCC)OCCCC)c(I)s1,CCCCOP(=O)(OCCCC)c1cc(I)sc1I,1,1,79.0,-78.0,batch_moderate,19,19,3,0,1,0,1,1,408.1669999999999,3.5983000000000027,0,5,1,0,0,1,7,1,1,0,3,9,35.53,0,0,0
[Li]c1ccc(-c2ccccc2)c2ccccc12,Brc1ccc(-c2ccccc2)c2ccccc12,1,0,57.5,-20.0,batch_moderate,17,17,3,0,1,0,1,1,210.20499999999998,3.300600000000002,0,16,3,0,0,0,1,0,1,0,0,1,0.0,0,0,0
[Li]c1ccc(-c2ccc(-c3ccc4ccccc4c3)cc2)cc1,Brc1ccc(-c2ccc(-c3ccc4ccccc4c3)cc2)cc1,1,1,68.8,-60.0,batch_moderate,23,23,3,0,1,0,1,1,286.303,4.967600000000004,0,22,4,0,0,0,1,0,1,0,0,2,0.0,0,0,0
[Li]c1ccc(-c2ccc3cc(-c4ccccc4)ccc3c2)cc1,Brc1ccc(-c2ccc3cc(-c4ccccc4)ccc3c2)cc1,1,1,63.0,-60.0,batch_moderate,23,23,3,0,1,0,1,1,286.303,4.967600000000004,0,22,4,0,0,0,1,0,1,0,0,2,0.0,0,0,0
[Li]c1cc(F)cc(Oc2ccc(C(F)(F)F)cn2)c1,Fc1cc(Br)cc(Oc2ccc(C(F)(F)F)cn2)c1,1,0,70.0,-20.0,batch_moderate,19,19,3,0,1,0,1,1,263.11899999999997,2.8256000000000014,0,12,2,0,4,4,7,0,1,1,1,2,22.12,0,0,0
[Li]c1cc(F)cc(C(=O)O)c1,O=C(O)c1cc(F)cc(Br)c1,1,0,94.0,-10.0,batch_stable,11,11,3,0,1,0,1,1,146.046,0.31770000000000004,0,6,1,0,1,1,4,0,1,0,2,1,37.3,0,1,0
[Li]c1ccc(OS(=O)(=O)c2ccc(C)cc2)cc1OCOC,COCOc1cc(OS(=O)(=O)c2ccc(C)cc2)ccc1Br,1,1,43.0,-78.0,batch_moderate,22,22,3,0,1,0,1,1,314.2880000000001,1.5392199999999998,0,12,2,0,0,0,7,0,1,0,5,6,61.83000000000001,0,0,0
[Li]c1ccc(NC(=O)OC(C)(C)C)cc1F,CC(C)(C)OC(=O)Nc1ccc(Br)c(F)c1,3,0,40.9,0.0,batch_moderate,16,16,3,0,1,0,1,1,217.16899999999998,1.9665000000000001,0,6,1,0,1,1,5,0,1,1,2,1,38.33,0,1,0
[Li]c1cc(F)cc(F)c1,Fc1cc(F)cc(Br)c1,2,2,21.0,-64.0,batch_unstable,9,9,3,0,1,0,1,1,120.02699999999999,0.7585999999999999,0,6,1,0,2,2,3,0,1,0,0,0,0.0,0,0,0
[Li]c1ccc(Cl)c(C(F)(F)F)c1,FC(F)(F)c1cc(Br)ccc1Cl,2,2,52.4,-78.0,batch_moderate,12,12,3,0,1,0,1,1,186.48899999999998,2.1526000000000005,0,6,1,0,3,4,5,0,1,0,0,0,0.0,0,0,0
[Li]Cc1c(Cl)cc(OCc2ccccc2)cc1Cl,Clc1cc(OCc2ccccc2)cc(Cl)c1CBr,1,1,64.8,-78.0,batch_moderate,18,18,2,0,0,1,0,1,273.08799999999997,4.240900000000002,0,12,2,0,0,2,4,0,1,0,1,4,9.23,0,0,0
[Li]c1ccc(-c2nc(-c3ccc(C(C)(C)C)cc3)nc(-c3ccc(C(C)(C)C)cc3)n2)cc1,CC(C)(C)c1ccc(-c2nc(-c3ccc(Br)cc3)nc(-c3ccc(C(C)(C)C)cc3)n2)cc1,6,6,67.43333333333334,-78.0,batch_moderate,33,33,3,0,1,0,1,1,427.5210000000002,6.261400000000006,0,24,4,0,0,0,4,0,1,3,0,3,38.67,0,0,0
[Li]c1ccc(-c2nc(-c3cccc(C)c3)nc(-c3cccc(C)c3)n2)cc1,Cc1cccc(-c2nc(-c3ccc(Br)cc3)nc(-c3cccc(C)c3)n2)c1,2,2,77.35,-78.0,batch_moderate,27,27,3,0,1,0,1,1,343.3590000000001,4.283240000000003,0,24,4,0,0,0,4,0,1,3,0,3,38.67,0,0,0
[Li]c1ccc(-c2nc(-c3ccc(-c4ccccc4)cc3)nc(-c3ccc(-c4ccccc4)cc3)n2)cc1,Brc1ccc(-c2nc(-c3ccc(-c4ccccc4)cc3)nc(-c3ccc(-c4ccccc4)cc3)n2)cc1,2,2,60.7,-78.0,batch_moderate,37,37,3,0,1,0,1,1,467.5010000000002,7.000400000000005,0,36,6,0,0,0,4,0,1,3,0,5,38.67,0,0,0
[Li]c1ccc(-c2ccc(-c3nc(-c4ccc(C(C)(C)C)cc4)nc(-c4ccc(C(C)(C)C)cc4)n3)cc2)cc1,CC(C)(C)c1ccc(-c2nc(-c3ccc(-c4ccc(Br)cc4)cc3)nc(-c3ccc(C(C)(C)C)cc3)n2)cc1,1,1,61.9,-78.0,batch_moderate,39,39,3,0,1,0,1,1,503.6190000000002,7.928400000000008,0,30,5,0,0,0,4,0,1,3,0,4,38.67,0,0,0
[Li]c1ccc(C(C)(C)N2CCCC2)cc1,CC(C)(c1ccc(Br)cc1)N1CCCC1,1,1,41.4,-78.0,batch_moderate,15,15,3,0,1,0,1,1,195.23499999999999,1.8113000000000001,1,6,1,0,0,0,2,0,1,1,0,2,3.24,0,0,0
[Li]c1cc(Br)cc(OCOC)c1,COCOc1cc(Br)cc(Br)c1,1,0,16.8,78.0,batch_unstable,12,12,3,0,1,0,1,1,222.99499999999998,1.2256,0,6,1,1,0,1,4,0,1,0,2,3,18.46,0,0,0
[Li]c1cc(-c2cc3ccccc3s2)c2nn(COCC[Si](C)(C)C)cc2c1,C[Si](C)(C)CCOCn1cc2cc(Br)cc(-c3cc4ccccc4s3)c2n1,1,1,31.4,-65.0,batch_moderate,27,27,3,0,1,0,1,1,386.52200000000016,5.024100000000004,0,18,4,0,0,0,6,0,1,2,1,6,27.05,0,0,0
[Li]c1ccc(S)cc1,Sc1ccc(Br)cc1,1,0,44.1,0.0,batch_moderate,8,8,3,0,1,0,1,1,116.11399999999999,0.7691000000000001,0,6,1,0,0,0,2,0,1,0,0,0,0.0,0,0,0
[Li]c1cc(C)nc(C)c1,Cc1cc(Br)cc(C)n1,2,2,99.7,-60.0,batch_stable,9,9,3,0,1,0,1,1,113.08899999999998,0.4922400000000001,0,6,1,0,0,0,2,0,1,1,0,0,12.89,0,0,0
[Li]c1ccc(Cn2c(C)c(CCCC(=O)OCC)c3cc(OC)ccc32)cc1,CCOC(=O)CCCc1c(C)n(Cc2ccc(Br)cc2)c2ccc(OC)cc12,1,1,58.6,-78.0,batch_moderate,28,28,3,0,1,0,1,1,371.40600000000006,3.6862200000000023,0,15,3,0,0,0,5,0,1,1,3,8,40.46,0,1,0
[Li]c1ccc(Cn2c(C)c(CCC(C)C(=O)OCC)c3cc(OC)ccc32)cc1,CCOC(=O)C(C)CCc1c(C)n(Cc2ccc(Br)cc2)c2ccc(OC)cc12,1,1,25.3,-78.0,batch_unstable,29,29,3,0,1,0,1,1,385.4330000000001,3.9322200000000027,0,15,3,0,0,0,5,0,1,1,3,8,40.46,0,1,0
[Li]c1nc(C2CCN(C(=O)OC(C)(C)C)CC2)n(CCOC2CCCCO2)c1Br,CC(C)(C)OC(=O)N1CCC(c2nc(Br)c(Br)n2CCOC2CCCCO2)CC1,2,2,69.7,-78.0,batch_moderate,29,29,3,1,1,0,1,1,464.33000000000027,3.097100000000001,2,5,1,1,0,1,9,0,1,3,4,5,65.82000000000001,0,1,0
[Li]c1sccc1CC,CCc1ccsc1Br,1,1,88.6,-75.0,batch_stable,8,8,3,0,1,0,1,1,118.12999999999998,1.1042999999999998,0,5,1,0,0,0,2,0,1,0,0,1,0.0,0,0,0
[Li]c1sc(C#N)cc1C,Cc1cc(C#N)sc1Br,1,1,51.2,-78.0,batch_moderate,9,9,3,0,1,0,1,1,129.11299999999997,0.722,0,5,1,0,0,0,3,0,1,1,0,0,23.79,0,0,1
[Li]c1cc(OC)c(OC)cc1CC(=O)Cl,COc1cc(Br)c(CC(=O)Cl)cc1OC,1,1,27.4,-75.0,batch_unstable,15,15,3,0,1,0,1,1,220.581,0.8054999999999999,0,6,1,0,0,1,5,0,1,0,3,4,35.53,0,0,0
[Li]c1cc(OC)c(OC(F)F)cc1CC(=O)Cl,COc1cc(Br)c(CC(=O)Cl)cc1OC(F)F,1,1,17.3,-78.0,batch_unstable,17,17,3,0,1,0,1,1,256.5609999999999,1.3983,0,6,1,0,2,3,7,0,1,0,3,5,35.53,0,0,0
[Li]c1c(C)cc(-c2cccc(C(F)(F)F)c2)cc1OC,COc1cc(-c2cccc(C(F)(F)F)c2)cc(C)c1I,1,0,48.0,0.0,batch_moderate,20,20,3,0,1,0,1,1,272.195,3.483220000000002,0,12,2,0,3,3,5,0,1,0,1,2,9.23,0,0,0
[Li]c1ccccc1C(F)F,FC(F)c1ccccc1Br,2,2,59.2,-78.0,batch_moderate,10,10,3,0,1,0,1,1,134.054,1.4180000000000001,0,6,1,0,2,2,3,0,1,0,0,1,0.0,0,0,0
[Li]c1ccc(CN2CCC[C@H]2C)c(Cl)c1,C[C@@H]1CCCN1Cc1ccc(Br)cc1Cl,2,2,63.0,-79.0,batch_moderate,15,15,3,0,1,0,1,1,215.65300000000002,2.1181,1,6,1,0,0,1,3,0,1,1,0,2,3.24,0,0,0
[Li]c1cc(F)c(CN2CCCC2)c(F)c1,Fc1cc(Br)cc(F)c1CN1CCCC1,2,2,26.3,-78.0,batch_unstable,15,15,3,0,1,0,1,1,203.16099999999997,1.3544,1,6,1,0,2,2,4,0,1,1,0,2,3.24,0,0,0
[Li]c1ccc(CN2CCCC2)c(F)c1,Fc1cc(Br)ccc1CN1CCCC1,2,2,63.6,-78.0,batch_moderate,14,14,3,0,1,0,1,1,185.171,1.2153,1,6,1,0,1,1,3,0,1,1,0,2,3.24,0,0,0
[Li]c1ccc(N(CC)CC)c(C(C)(C)C)c1,CCN(CC)c1ccc(Br)cc1C(C)(C)C,1,1,100.0,-78.0,batch_stable,16,16,3,0,1,0,1,1,211.278,2.624100000000001,0,6,1,0,0,0,2,0,1,1,0,3,3.24,0,0,0
[Li]c1ccc(SCCC)cc1,CCCSc1ccc(Br)cc1,1,1,90.9,-78.0,batch_stable,11,11,3,0,1,0,1,1,158.19500000000002,1.9825000000000002,0,6,1,0,0,0,2,0,1,0,0,3,0.0,0,0,0
[Li]c1c(-c2ccc(OC)cc2)sc2cc(OC)ccc12,COc1ccc(-c2sc3cc(OC)ccc3c2Br)cc1,2,2,69.0,-70.0,batch_moderate,20,20,3,0,1,0,1,1,276.286,3.3793000000000015,0,15,3,0,0,0,4,0,1,0,2,3,18.46,0,0,0
[Li]c1ccc(NC(=O)c2nc(C#N)c[nH]2)c(C2=CCCCC2)c1,N#Cc1c[nH]c(C(=O)Nc2ccc(Br)cc2C2=CCCCC2)n1,1,1,15.2,-78.0,batch_unstable,23,23,3,0,1,0,1,1,298.2750000000001,2.2848800000000002,1,11,2,0,0,0,6,0,1,4,1,3,81.57,0,0,1
